URL,Title,Text,Date,Time,Views,Tags
https://www.mk.ru/social/2024/12/26/buddiyskiy-monakh-dal-prognoz-na-god-derevyannoy-zmei.html,Буддийский монах дал прогноз на год деревянной змеи,"сегодня  в 03:31Общество12464
Буддийский монах раскрыл, что 2025 год будет временем роста и изменений
Наступающий год деревянной змеи по тибетской астрологии обещает быть временем роста и изменений, предоставляя энергию для достижения целей. Однако, как отметил в интервьюРИА Новостипредседатель Центрального духовного управления буддистов (ЦДУБ) геше Йонтен (Сергей Киришов), ""усилия следует прикладывать с умом"".
У буддистов нет единого дня празднования Нового года, и даже в российских регионах, где традиционно исповедуют буддизм, этот праздник отмечают в разное время. Дата празднования варьируется и зависит от местных календарей, чаще всего связана с приходом весны. Например, в 2025 году Китай отметит Новый год (Чуньцзе - Праздник весны) 29 января, а в Бурятии (Сагаалган) и Туве (Шагаа) - 1 марта. На Алтае дату праздника (Чагаа байрам) определят позже. В Калмыкии Новый год выпадет на 31 декабря 2024 года, а празднование начнется 25 декабря с праздника Зул.
По словам Киришова, начало нового астрологического года связано с приходом ""хозяина года"". Всего таких ""хозяев"" 12, и они совпадают у калмыков, тувинцев, бурят и алтайцев, а также соответствуют животным китайского календаря. Монах отметил, что животные — ""дракон, мышь, лошадь"" и другие — символизируют божеств, которые управляют годом.
""Смена 'хозяина года' начинается с праздника Зул и завершается в первый лунный день, который в этом году приходится на 31 декабря. Новый хозяин года оказывает различное влияние на землю, природу и человека в зависимости от своего года рождения. В связи с этим у нас существует традиция проведения особых обрядов в этот период, чтобы смягчить возможные негативные предрасположенности следующего года согласно астрологическому прогнозу и уменьшить 'препятствия' со стороны небесных тел"", — пояснил геше Йонтен.
Он добавил, что для следующего года, который будет годом деревянной змеи, есть общие тенденции. ""Это будет год роста и преобразований. В целом он обещает быть благоприятным, так как элемент дерева является 'матерью' для огня — элемента змеи. Дерево придаёт подвижность, мягкость и гибкость. Однако даже с наличием энергии для достижения целей, всегда можно столкнуться с сопротивлением. Поэтому важно не только прилагать усилия, но и делать это разумно, используя хитрость — тогда успех будет обеспечен"", — считает буддийский монах.
Он также подчеркнул, что это общая характеристика года: ""Для каждого человека будут свои индивидуальные особенности в зависимости от даты его рождения"".
""Кроме того, стоит отметить, что астрология лишь указывает на предрасположенности года, но не даёт точных предсказаний. В конечном итоге жизнь человека зависит от его поступков и решений. Мы рекомендуем людям жить нравственно, избегать плохих поступков и делать добрые дела — тогда жизнь будет благополучной"", — заключил собеседник агентства.
Ранее Ламарассказал, чем похожи Ханука и калмыцкий Новый год.

Подписаться
14113
12717
8628
17987
10720
Фото11519
Фото8733
Фото6089
Фото5483
Фото4124
Фото4116
ЭксклюзивФото158395
ЭксклюзивСюжет124938
СюжетФото89981
Реклама
© АO ""Редакция газеты ""Московский Комсомолец"" Электронное периодическое издание «MK.ru»Зарегистрировано Федеральной службой по надзору в сфере связи, информационных технологий и массовых коммуникаций (Роскомнадзор). Регистрационный номер Эл №ФС77-79310 Редакция - АO ""Редакция газеты ""Московский Комсомолец"". Адрес редакции: 125993, г. Москва, ул. 1905 года, д. 7, стр. 1. Телефон: +7(495)609-44-44, +7(495)609-44-33, +7(495)781-47-37, e-mail info@mk.ru. Главный редактор и учредитель - П.Н. Гусев.Реклама третьих сторон",2024-12-26,03:31:07,Общество,
https://www.mk.ru/incident/2024/12/26/vo-francii-mashinist-na-polnom-khodu-vyprygnul-iz-kabiny-passazhirskogo-poezda.html,Во Франции машинист на полном ходу выпрыгнул из кабины пассажирского поезда,"сегодня  в 00:11Происшествия17349
Во Франции машинист выпрыгнул из поезда, перевозившего 400 пассажиров
В канун католического Рождества машинист на полном ходу выпрыгнул из кабины поезда, в котором находилось около 400 пассажиров, следующих из Лиона в Париж. Об этом ЧП сообщает французский телеканалBFMTV.
Пассажирский состав остановился недалеко от Муазне, к юго-востоку от Парижа. При обследовании места происшествия, правоохранители вскоре нашли тело разбившегося машиниста. По версии прокуратуры и Национальной компании железных дорог Франции (SNCF) мужчина таким образом свел счеты с жизнью.
Отмечается, что в результате железнодорожного инцидента никто из четырех сотен пассажиров, направлявшихся во французскую столицу праздновать Рождество, не пострадал.
Ранее«МК»сообщал, что самолет Azerbaijan Airlines, который потерпел крушение вблизи казахстанского Актау в среду, 25 декабря, ранее, 22 декабря, столкнулся с проблемами при посадке в Турции.

Подписаться
14086
12701
8612
17979
10702
Фото11519
Фото8733
Фото6089
Фото5483
Фото4124
Фото4116
ЭксклюзивФото158395
ЭксклюзивСюжет124938
СюжетФото89981
Реклама
© АO ""Редакция газеты ""Московский Комсомолец"" Электронное периодическое издание «MK.ru»Зарегистрировано Федеральной службой по надзору в сфере связи, информационных технологий и массовых коммуникаций (Роскомнадзор). Регистрационный номер Эл №ФС77-79310 Редакция - АO ""Редакция газеты ""Московский Комсомолец"". Адрес редакции: 125993, г. Москва, ул. 1905 года, д. 7, стр. 1. Телефон: +7(495)609-44-44, +7(495)609-44-33, +7(495)781-47-37, e-mail info@mk.ru. Главный редактор и учредитель - П.Н. Гусев.Реклама третьих сторон",2024-12-26,00:11:12,Происшествия,Франция
https://www.mk.ru/science/2024/12/26/uchenyy-vystupil-zayavleniem-o-vnezemnykh-civilizaciyakh.html,Ученый выступил с заявлением о внеземных цивилизациях,"сегодня  в 06:44Наука8452
Астрофизик Франк: ученые могут узнать число внеземных цивилизаций в ближайшие десятилетия
Профессор физики и астрономии Рочестерского университета Адам Франк в беседе с блогером из США Алексеем Фридманом заявил, что в настоящий момент возможности науки позволят оценить возможное число внеземных цивилизаций.
Он уточнил, что в ближайшие десятилетия у ученых будут данные, о числе внеземных цивилизаций.
«Полагаю, что астрономы за 10, 20, 30 лет могут и найти внеземной жизни, но изучение похожих на Землю планет существенно увеличится. Все это позволит оценить масштабы распространения жизни во вселенной», - отметил Франк.
Ранее западные ученые сообщили, что 2025 год обещает стать неспокойным с точки зрения вероятных природных катастроф. По их словам,возможен рост числа извержений вулканов, землетрясений, наводнений, усиления солнечной и геомагнитной активностей.

Подписаться
14113
12717
8628
17987
10720
Фото11519
Фото8733
Фото6089
Фото5483
Фото4124
Фото4116
ЭксклюзивФото158395
ЭксклюзивСюжет124938
СюжетФото89981
Реклама
© АO ""Редакция газеты ""Московский Комсомолец"" Электронное периодическое издание «MK.ru»Зарегистрировано Федеральной службой по надзору в сфере связи, информационных технологий и массовых коммуникаций (Роскомнадзор). Регистрационный номер Эл №ФС77-79310 Редакция - АO ""Редакция газеты ""Московский Комсомолец"". Адрес редакции: 125993, г. Москва, ул. 1905 года, д. 7, стр. 1. Телефон: +7(495)609-44-44, +7(495)609-44-33, +7(495)781-47-37, e-mail info@mk.ru. Главный редактор и учредитель - П.Н. Гусев.Реклама третьих сторон",2024-12-26,06:44:42,Наука,США
https://www.mk.ru/politics/2024/12/25/specpredstavitel-trampa-sdelal-neozhidannoe-zayavlenie-posle-udara-rossii.html,Спецпредставитель Трампа сделал неожиданное заявление после удара России,"вчера  в 19:53ПолитикаСюжет: Новости СВО47042
Посланник Трампа по Украине: США полны решимости принести мир в регион как никогда
Спецпредставитель избранного президента США Дональда Трампа по конфликту на Украине Кит Келлог осудил сегодняшний ракетный удар России, однако заявил, что это лишь усиливает желание США установить мир. Об этом он написал в соцсети Х.
Келлог отметил, что мир внимательно следит за действиями обеих сторон.
Он также добавил, что США полны решимости принести мир в регион как никогда.
Ранее пресс-секретарь Кремля Дмитрий Песков заявил, чтоконкретных планов по поводу контактов Президента России Владимира Путина и Дональда Трампа сейчас нет. ""Импульсов"" на этот счет со стороны американского политика еще не было, отметил он.

Подписаться
14113
12717
8628
17987
10720
Фото11519
Фото8733
Фото6089
Фото5483
Фото4124
Фото4116
ЭксклюзивФото158395
ЭксклюзивСюжет124938
СюжетФото89981
Реклама
© АO ""Редакция газеты ""Московский Комсомолец"" Электронное периодическое издание «MK.ru»Зарегистрировано Федеральной службой по надзору в сфере связи, информационных технологий и массовых коммуникаций (Роскомнадзор). Регистрационный номер Эл №ФС77-79310 Редакция - АO ""Редакция газеты ""Московский Комсомолец"". Адрес редакции: 125993, г. Москва, ул. 1905 года, д. 7, стр. 1. Телефон: +7(495)609-44-44, +7(495)609-44-33, +7(495)781-47-37, e-mail info@mk.ru. Главный редактор и учредитель - П.Н. Гусев.Реклама третьих сторон",2024-12-25,19:53:49,Политика,"Дональд Трамп, Владимир Путин, Дмитрий Песков, Россия, США"
https://www.mk.ru/social/2024/12/26/v-indii-agressivnye-obezyany-zakhvatili-derevnyu-s-lyudmi.html,В Индии агрессивные обезьяны захватили деревню с людьми,"сегодня  в 07:02Общество6029
В Индии агрессивные макаки захватили деревню и терроризируют жителей
В индийском регионе Джамму и Кашмир в реальности воплотился сюжет фильмов про планету обезьян: агрессивные макаки захватили деревню и теперь терроризируют местных жителей. Об этом рассказывает англоязычная газетаDaily Excelsior,выходящая в Индии.
Нашествие злых макак произошло в деревушке Джагану, где за последние несколько лет популяция приматов резко возросла при полном попустительстве местных властей. И, сейчас обезьяны буквально хозяйничают в этом населенном пункте, терроризируя людей.
Селяне сообщают, что макаки постоянно нападают на них при выходе из дома. Приматы также полностью уничтожают урожаи фруктов и овощей, а власти продолжают бездействовать.
Ранее «МК» рассказывал, чтодальневосточные леопардынападают на собак в Приморье и душат их.

Подписаться
14113
12717
8628
17987
10720
Фото11519
Фото8733
Фото6089
Фото5483
Фото4124
Фото4116
ЭксклюзивФото158395
ЭксклюзивСюжет124938
СюжетФото89981
Реклама
© АO ""Редакция газеты ""Московский Комсомолец"" Электронное периодическое издание «MK.ru»Зарегистрировано Федеральной службой по надзору в сфере связи, информационных технологий и массовых коммуникаций (Роскомнадзор). Регистрационный номер Эл №ФС77-79310 Редакция - АO ""Редакция газеты ""Московский Комсомолец"". Адрес редакции: 125993, г. Москва, ул. 1905 года, д. 7, стр. 1. Телефон: +7(495)609-44-44, +7(495)609-44-33, +7(495)781-47-37, e-mail info@mk.ru. Главный редактор и учредитель - П.Н. Гусев.Реклама третьих сторон",2024-12-26,07:02:29,Общество,Индия
https://www.mk.ru/politics/2024/12/26/marochko-soobshhil-o-vzyatii-pod-kontrol-okolo-40-ternov.html,Марочко сообщил о взятии под контроль около 40% Тернов,"сегодня  в 08:50ПолитикаСюжет: Новости СВО1365
Марочко: ВС РФ взяли под свой контроль около 40% Тернов
Военный эксперт Андрей Марочко сообщил журналистам, что российским войскам удалось взять под свой контроль около половины населенного пункта Терны в Донецкой Народной Республике.
""В ходе освободительных действий в Тернах передовые отряды ВС РФ продвинулись в сторону его южных окраин. Под контролем наших войск уже около 40% территории села"", - рассказал он.
Эксперт также добавил, что российские военнослужащие успешно продвигаются восточнее Ямполовки.
""Сейчас расстояние между населенным пунктом и передовыми позициями российских войск сократилось до двух километров"", - резюмировал эксперт.
Ранее американский военный аналитик Александр Меркурис заявило катастрофе с ВСУ в Курской области

Подписаться
Источник:ТАСС
14113
12717
8628
17987
10720
Фото11519
Фото8733
Фото6089
Фото5483
Фото4124
Фото4116
ЭксклюзивФото158395
ЭксклюзивСюжет124938
СюжетФото89981
Реклама
© АO ""Редакция газеты ""Московский Комсомолец"" Электронное периодическое издание «MK.ru»Зарегистрировано Федеральной службой по надзору в сфере связи, информационных технологий и массовых коммуникаций (Роскомнадзор). Регистрационный номер Эл №ФС77-79310 Редакция - АO ""Редакция газеты ""Московский Комсомолец"". Адрес редакции: 125993, г. Москва, ул. 1905 года, д. 7, стр. 1. Телефон: +7(495)609-44-44, +7(495)609-44-33, +7(495)781-47-37, e-mail info@mk.ru. Главный редактор и учредитель - П.Н. Гусев.Реклама третьих сторон",2024-12-26,08:50:07,Политика,"Донецкая народная республика, Курская область"
https://www.mk.ru/politics/2024/12/26/na-ukraine-sdelali-neozhidannoe-zayavlenie-o-rossii.html,На Украине сделали неожиданное заявление о России,"сегодня  в 08:49ПолитикаСюжет: Новости СВО9221
Депутат Дмитрук: Украину предупреждали, что Россию провоцировать нельзя
Депутат Верховной рады Артем Дмитрук в своем Telegram-канале заявил, что киевский режим еще до начала конфликта предупреждали о том, что Россию провоцировать нельзя.
По его словам, Киев несмотря на все предостережения продолжил уплотнять взаимодействие с Североатлантическим альянсом.
«Например, украинские власти проводили с НАТО совместные учения, «а ну ка давай поспорим, долетит ли до Москвы», расположение как бы оборонительных ракетных комплексов, которые могут достать до России, и многое другое», - отметил Дмитрук.
Он уточнил, что Украина должна быть свободной, внеблоковой страной.
Ранее депутат Верховной рады Александр Дубинский заявил, чтоглава киевского режима Владимир Зеленский использует структуру ТЦК для удержания власти.

Подписаться
14113
12717
8628
17987
10720
Фото11519
Фото8733
Фото6089
Фото5483
Фото4124
Фото4116
ЭксклюзивФото158395
ЭксклюзивСюжет124938
СюжетФото89981
Реклама
© АO ""Редакция газеты ""Московский Комсомолец"" Электронное периодическое издание «MK.ru»Зарегистрировано Федеральной службой по надзору в сфере связи, информационных технологий и массовых коммуникаций (Роскомнадзор). Регистрационный номер Эл №ФС77-79310 Редакция - АO ""Редакция газеты ""Московский Комсомолец"". Адрес редакции: 125993, г. Москва, ул. 1905 года, д. 7, стр. 1. Телефон: +7(495)609-44-44, +7(495)609-44-33, +7(495)781-47-37, e-mail info@mk.ru. Главный редактор и учредитель - П.Н. Гусев.Реклама третьих сторон",2024-12-26,08:49:57,Политика,"НАТО, Владимир Зеленский, Россия, Москва, Киев"
https://www.mk.ru/politics/2024/12/26/minoborony-rasskazalo-o-podvige-efreytora-kotoryy-vynes-na-sebe-dvukh-ranenykh-boycov.html,"Минобороны рассказало о подвиге ефрейтора, который вынес на себе двух раненых бойцов","сегодня  в 08:39ПолитикаСюжет: Новости СВО1684
Минобороны: ефрейтор Сороковой под минометным обстрелом ВСУ вынес на себе двух раненых сослуживцев
Ефрейтор Дмитрий Сороковой в зоне проведения специальной военной операции (СВО) под минометным обстрелом вооруженных сил Украины (ВСУ) вынес на себе двух тяжелораненых сослуживцев. Об этом сообщаетТАССсо ссылкой на Министерство обороны РФ.
Как заметили в российском военном ведомстве, после проведения массированного артиллерийского обстрела противник предпринял попытку прорыва обороны подразделений ВС РФ.
В Минобороны указали, что, находясь под огнем украинских боевиков, ефрейтор Сороковой, рискуя собственной жизнью, вынес с поля боя в укрытие двух получивших тяжелые ранения сослуживцев. Впоследствии в безопасном месте он оказал бойцам первую медицинскую помощь и организовал эвакуацию.
По информации министерства, российскому военнослужащему удалось совершить подвиг в темное время суток, несмотря на минометный огонь и атаки беспилотных летательных аппаратов (БПЛА) со стороны ВСУ.

Подписаться
14099
12709
8621
17984
10712
Фото11519
Фото8733
Фото6089
Фото5483
Фото4124
Фото4116
ЭксклюзивФото158395
ЭксклюзивСюжет124938
СюжетФото89981
Реклама
© АO ""Редакция газеты ""Московский Комсомолец"" Электронное периодическое издание «MK.ru»Зарегистрировано Федеральной службой по надзору в сфере связи, информационных технологий и массовых коммуникаций (Роскомнадзор). Регистрационный номер Эл №ФС77-79310 Редакция - АO ""Редакция газеты ""Московский Комсомолец"". Адрес редакции: 125993, г. Москва, ул. 1905 года, д. 7, стр. 1. Телефон: +7(495)609-44-44, +7(495)609-44-33, +7(495)781-47-37, e-mail info@mk.ru. Главный редактор и учредитель - П.Н. Гусев.Реклама третьих сторон",2024-12-26,08:39:58,Политика,"Министерство обороны, Россия, Украина последние новости"
https://www.mk.ru/social/2024/12/16/voin-rabotaet-na-perspektivu.html,«ВОИН» работает на перспективу,"16.12.2024  в 17:58ОбществоСюжет: Патриоты нового поколения26041
Центр военно-спортивной подготовки и патриотического воспитания молодежи «ВОИН» готовит не только молодых людей, но и будущих инструкторов и преподавательский состав. Практические учебно-тренировочные сборы в этом году во многих регионах прошли сотни будущих наставников и даже госслужащие. Центр рассказал «МК», как проходило обучение взрослых и подростков.
Напомним, что Центр «ВОИН» реализует программы по патриотическому воспитанию и военно-спортивной подготовке молодежи в 21 регионе России. Центр также активно работает на перспективу – здесь быстро и эффективно обучают и будущих инструкторов.
Так, в октябре в Тюмени стартовал третий поток обучения инструкторов Центра , в котором приняли участие 48 будущих наставников. Кандидаты в инструкторы здесь проходят обучение по тактической медицине, инженерной подготовке и военной топографии, организации связи, тактической подготовке, управлению БПЛА, оттачивают свои навыки в огневой подготовке. До этого, в начале 2024 года, в Тюмени уже прошли подготовку 175 инструкторов для 10 региональных филиалов.
Команда якутского отделения Центра приняла участие в большом числе региональных форумов, организовала патриотические мероприятия и военно-прикладные мастер-классы как для молодежи региона, так и для взрослых. В ноябре этого года курсанты и инструкторы приняли активное участие во II Республиканском антифашистском форуме в городе Якутске.
В 2024 году калмыцкий филиал Центра запустил внутреннюю программу обучения инструкторов по основам социального проектирования. В течение четырех месяцев они изучали порядок подготовки и защиты грантовых заявок. По итогам 2024 года сразу два наставника стали победителями грантовых конкурсов от Росмолодежи. Проект «Школа оператора БПЛА» старшего инструктора Дмитрия Чульчинова стал победителем Росмолодёжь. Гранты в рамках Межрегионального образовательного форума «Уралан» в Элисте, а инструктор направления тактической подготовки Джангар Шальдиров взял первенство в рамках 5-го Всероссийского слета казачьей молодежи в Пятигорске на базе Центра знаний «Машук». Общая сумма грантовой поддержки составила более 1,6 млн рублей. Оба проекта будут реализованы уже в 2025 году. В Элисте пройдут первые в истории республики гонки на микро FPV-дронах на современных светодиодных трассах и крупная военно-тактическая игра «Лазертаг» с использованием умных контрольных точек, надувных фигур и базовых станций.
Попрактиковаться в тактической медицине могли и сотрудники министерств и ведомств Свердловской области. В региональном отделении Центра в 2024 году прошли обучение два потока госслужащих сотрудников подведомственных организаций.
Множество мероприятий за год провела команда отделения Центра «ВОИН» в Республике Татарстан. Пока курсанты играли в «Зарницу 2.0», изучали трофейную натовскую технику, педагоги состязались в фиджитал-турнире и учились управлять беспилотниками. Сотрудники филиала также провели уникальный турнир по информационным технологиям и видеоконтенту, организовали мастер-классы по тактической медицине для подростков из Оренбургской области. Кроме того, тут провели важную акцию «История моей семьи». А в рамках саммита БРИКС инструкторы филиала в Татарстане провели серию мастер-классов для курсантов Саратовского военного институт войск национальной гвардии РФ, которые прибыли в Казань для обеспечения правопорядка.
Инструкторы филиала в Хабаровском крае всегда находятся в боевой готовности и хотят ввести в образовательный процесс что-то новое. Для этого они провели ряд полевых выходов, на которых отработали навыки работы диверсионно-разведывательных групп.
Творчески подошли к подготовке преподавателей нового школьного предмета «Основы безопасности и защиты Родины» в Ямало-Ненецком автономном округе. Для них провели курс специализированной военно-тактической подготовки «Снежные призраки». Эта программа разработана на основе курса обучения сотрудников спецподразделений. Она включает в себя лыжный поход с постановкой различных задач и отработкой полученных знаний и навыков в ходе военно-тактической игры.
Команда филиала также приняла участие в Ямальском патриотическом форуме, на который приехали гости из ДНР, чтобы объединить усилия, знания и опыт в деле патриотического воспитания молодежи.
Фото: АНО ДПО «ЦРВСП»Центр «ВОИН» – вызов принят!Смотрите видео по теме
Смотрите видео по теме

Подписаться
14113
12717
8628
17987
10720
Фото11519
Фото8733
Фото6089
Фото5483
Фото4124
Фото4116
ЭксклюзивФото158395
ЭксклюзивСюжет124938
СюжетФото89981
Реклама
© АO ""Редакция газеты ""Московский Комсомолец"" Электронное периодическое издание «MK.ru»Зарегистрировано Федеральной службой по надзору в сфере связи, информационных технологий и массовых коммуникаций (Роскомнадзор). Регистрационный номер Эл №ФС77-79310 Редакция - АO ""Редакция газеты ""Московский Комсомолец"". Адрес редакции: 125993, г. Москва, ул. 1905 года, д. 7, стр. 1. Телефон: +7(495)609-44-44, +7(495)609-44-33, +7(495)781-47-37, e-mail info@mk.ru. Главный редактор и учредитель - П.Н. Гусев.Реклама третьих сторон",2024-12-16,17:58:27,Общество,"БРИКС, Россия, Донецкая народная республика, Казань, Татарстан, Тюмень, Пятигорск, Якутск, Ямальский район"
https://www.mk.ru/social/2024/12/16/ot-kamchatki-do-murmanska-centr-voin-provel-sotni-meropriyatiy.html,От Камчатки до Мурманска: Центр «ВОИН» провел сотни мероприятий,"16.12.2024  в 17:57ОбществоСюжет: Патриоты нового поколения20490
Центр по военно-спортивной подготовке среди молодежи подвел итоги работы в 2024 году
Филиалы Центра «ВОИН» подвели итоги работы за 2024 год и поделились своими самыми значимыми достижениями. Участие в организации «Зарница 2.0», проведение горной подготовки и даже полевые выходы с отработкой навыков диверсионно-разведывательных групп – это далеко не полный список мероприятий, о которых рассказали представители Центра.
За два года существования Центр «ВОИН» доказал свою необходимость и значимость. Сегодня филиалы Центра расположены по всей стране. Стать курсантом Центра в 21 регионе страны может любой желающий от 14 до 35 лет.
«Второй год успешной работы дал нам понять, что сейчас молодежь всё больше стремится обрести военно-прикладные знания и навыки, которые помогут защитить себя, близких и свою Родину. Чтобы еще активнее привлекать молодежь, мы запускаем новые проекты и используем современные технологии и методики работы с детьми и молодежью. Поэтому спрос на работу Центра постоянно растет», – рассказал «МК» Председатель Правления Центра «ВОИН», депутат Госдумы, Герой ЛНР Виктор Водолацкий.
Так, профессиональные инструкторы филиала Центра в Чувашии, который работает только с апреля 2024 года, уже провели более 150 мастер-классов. Образовательные программы здесь прошли почти 1500 курсантов. Отделение в первый год своей работы начало сотрудничество с 17 образовательными организациями. Насыщенным в Чувашии выдалось и лето – военно-патриотические смены «Время юных героев» здесь прошли более 700 юных курсантов.
Волгоградский филиал Центра также немало потрудился этим летом – он принял 2,5 тысячи ребят на четырех межрегиональных военно-патриотических сменах «Время юных героев». Их участниками стали подростки от 14 до 17 лет из ДНР, ЛНР, Запорожской, Херсонской, Белгородской и Волгоградской областей. Ребята не только прошли интенсивный курс подготовки по ряду военно-прикладных дисциплин, но и обрели новых друзей, а также научились работать в команде. Встречи с детьми здесь проводили известные деятели культуры, спорта и общественной жизни страны, олимпийские чемпионы, Герои Российской Федерации, участники СВО, депутаты Госдумы и представители духовенства. Ярким финальным аккордом каждой смены стало проведение военно-спортивной игры «Зарница 2.0» на полигоне воинской части.
Команда волгоградского отделения также приняла активное участие в проведении всероссийских финалов «Зарницы 2.0» и конкурса среди наставников патриотического воспитания «Быть, а не казаться!».
Немало достижений и у филиала в Тюменской области. Этим летом он провел особые летние смены «Время юных героев» с углубленным обучением военно-прикладным дисциплинам. В них принимали участие курсанты, уже прошедшие базовый курс – всего более 600 подростков. Подростки приняли участие в межлагерной спартакиаде, комплексных занятиях «Натиск», экстремальном забеге «Путь воина», играх «Без права на ошибку» и «Зарница 2.0». Молодые патриоты также обучились водолазному мастерству и совершили несколько прыжков с парашютной вышки.
Солидные достижения показал филиал Центра в Мурманской области. Его воспитанники приняли участие в Параде Победы, посвященном 79-й годовщине Победы в Великой Отечественной войне, стали победителями регионального этапа чемпионата по пилотированию дронов «Пилоты будущего». Инструкторы и курсанты отделения также поучаствовали в патриотической смене «Дальневосточный рубеж 2.0» во Владивостоке, военно-патриотических экспедициях «Фронтовыми дорогами. Герои Муста-Тунтури» и «Форпост Заполярья – высота Ударная», покорили гору Аллуайв, на вершину которой водрузили флаг Центра «ВОИН».
На самых дальних рубежах нашей страны – в камчатском отделении – во время смен «Время юных героев» более 400 ребят освоили азы горной подготовки. А курсант Роман Герасимов принял участие во Всероссийском конкурсе «Быть, а не казаться!». Он стал одним из победителей в номинации «Будущий наставник».
Кузбасское отделение Центра гордится результатами команд-участниц «Зарницы 2.0», которые готовили инструкторы филиала. В частности, команда «Тяжинские барсы» вышла в финал игры, который прошел в Волгограде, и вернулась домой с победой.
Фото: АНО ДПО «ЦРВСП»

Подписаться
14113
12717
8628
17987
10720
Фото11519
Фото8733
Фото6089
Фото5483
Фото4124
Фото4116
ЭксклюзивФото158395
ЭксклюзивСюжет124938
СюжетФото89981
Реклама
© АO ""Редакция газеты ""Московский Комсомолец"" Электронное периодическое издание «MK.ru»Зарегистрировано Федеральной службой по надзору в сфере связи, информационных технологий и массовых коммуникаций (Роскомнадзор). Регистрационный номер Эл №ФС77-79310 Редакция - АO ""Редакция газеты ""Московский Комсомолец"". Адрес редакции: 125993, г. Москва, ул. 1905 года, д. 7, стр. 1. Телефон: +7(495)609-44-44, +7(495)609-44-33, +7(495)781-47-37, e-mail info@mk.ru. Главный редактор и учредитель - П.Н. Гусев.Реклама третьих сторон",2024-12-16,17:57:25,Общество,"Камчатка, Владивосток, Донецкая народная республика, Луганская народная республика, Тюмень, Мурманская область"
